,CER,UTMOS,SECS,Language,Speaker Reference Path,Audio Path,Num. Chars,Ground Truth Text,Transcription,Ground Truth Normalized Text,Normalized Transcription
10,30.18867924528302,2.804800271987915,0.4456234574317932,zh,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_zh-cn_84.wav,59, 还有许多社会和政治影响，例如度量单位的使用、从专制到共和制的转变、民族主义、相信国家不属于唯一的统治者而是属于人民。,還有許多社會和政治影響例如度量單位的使用從專制到共和制的轉變民族主義相信國家不屬於唯一的統治者而是屬於人民,还有许多社会和政治影响例如度量单位的使用从专制到共和制的转变民族主义相信国家不属于唯一的统治者而是属于人民,還有許多社會和政治影響例如度量單位的使用從專制到共和制的轉變民族主義相信國家不屬於唯一的統治者而是屬於人民
11,1.9607843137254901,4.346518516540527,0.6699950695037842,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_95.wav,208," There are a lot of social and political effects such as the use of metric system, a shift from absolutism to republicanism, nationalism and the belief the country belongs to the people not to one sole ruler."," There are a lot of social and political effects such as the use of metric system, a shift from absolutism to republicanism, the nationalism and the belief the country belongs to the people not to one sole ruler.",there are a lot of social and political effects such as the use of metric system a shift from absolutism to republicanism nationalism and the belief the country belongs to the people not to one sole ruler,there are a lot of social and political effects such as the use of metric system a shift from absolutism to republicanism the nationalism and the belief the country belongs to the people not to one sole ruler
12,1.9607843137254901,3.0346202850341797,0.3894760012626648,zh,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_zh-cn_100.wav,56, 大多数修道院都会为没有准备的女性提供裹身衣，但如果你自己带，尤其是颜色鲜艳的，门口的修道士会向你投来抿嘴一笑。,大多数修道院都会为没有准备的女性提供裹身衣但如果你自己戴尤其是颜色鲜艳的门口的修道士会向你投来抿嘴一笑,大多数修道院都会为没有准备的女性提供裹身衣但如果你自己带尤其是颜色鲜艳的门口的修道士会向你投来抿嘴一笑,大多数修道院都会为没有准备的女性提供裹身衣但如果你自己戴尤其是颜色鲜艳的门口的修道士会向你投来抿嘴一笑
13,0.0,4.289150238037109,0.6461224555969238,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_111.wav,191," Most of the monasteries do provide wraps for women who come unprepared, but if you bring your own, especially one with bright colors, you'll get a smile from the monk or nun at the entrance."," Most of the monasteries do provide wraps for women who come unprepared. But if you bring your own, especially one with bright colors, you'll get a smile from the monk or nun at the entrance.",most of the monasteries do provide wraps for women who come unprepared but if you bring your own especially one with bright colors youll get a smile from the monk or nun at the entrance,most of the monasteries do provide wraps for women who come unprepared but if you bring your own especially one with bright colors youll get a smile from the monk or nun at the entrance
14,0.0,3.437772274017334,0.41767528653144836,zh,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_zh-cn_116.wav,47, 在外围岛屿，可能无法使用信用卡，但可以使用英美货币；请事先与房主联系，确认可接受的付款方式。,在外围岛屿可能无法使用信用卡但可以使用英美货币请事先与房主联系确认可接受的付款方式,在外围岛屿可能无法使用信用卡但可以使用英美货币请事先与房主联系确认可接受的付款方式,在外围岛屿可能无法使用信用卡但可以使用英美货币请事先与房主联系确认可接受的付款方式
15,1.4563106796116505,4.355045318603516,0.5447177886962891,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_127.wav,210," On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken; check with the owners in advance to determine what is an acceptable payment method."," On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken to check with the owners in advance to determine what is an acceptable payment method.",on the outlying islands credit cards will probably not be accepted although british and united states currency may be taken check with the owners in advance to determine what is an acceptable payment method,on the outlying islands credit cards will probably not be accepted although british and united states currency may be taken to check with the owners in advance to determine what is an acceptable payment method
16,2.4390243902439024,3.728646993637085,0.42829957604408264,zh,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_zh-cn_132.wav,45, 向北可轻松抵达浪漫迷人的辛特拉镇；它是拜伦勋爵笔下为人称道的乐土，并因此为外国人所熟知。,向北可轻松抵达浪漫迷人的新特拉镇它是拜伦勋爵笔下为人称道的乐土并因此为外国人所熟知,向北可轻松抵达浪漫迷人的辛特拉镇它是拜伦勋爵笔下为人称道的乐土并因此为外国人所熟知,向北可轻松抵达浪漫迷人的新特拉镇它是拜伦勋爵笔下为人称道的乐土并因此为外国人所熟知
17,0.5376344086021506,4.393463611602783,0.531128466129303,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_143.wav,188, To the north and within easy reach is the romantic and fascinating town of Sintra and which was made famous to foreigners after a glowing account of its splendours recorded by Lord Byron., To the north and within easy reach is the romantic and fascinating town of Sintra and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Byron.,to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron,to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendors recorded by lord byron
18,0.0,2.857938528060913,0.42449402809143066,zh,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_zh-cn_148.wav,63, 很多情况下这和症状疗法很相似。但是，如果我们不仅仅想要一个临时的解决方案的话，那么我们就应该找到问题的根源，并把它彻底根除。,很多情况下这和症状疗法很相似但是如果我们不仅仅想要一个临时的解决方案的话那么我们就应该找到问题的根源并把它彻底根除,很多情况下这和症状疗法很相似但是如果我们不仅仅想要一个临时的解决方案的话那么我们就应该找到问题的根源并把它彻底根除,很多情况下这和症状疗法很相似但是如果我们不仅仅想要一个临时的解决方案的话那么我们就应该找到问题的根源并把它彻底根除
19,0.0,3.9929919242858887,0.5764874815940857,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_159.wav,186," This is just like symptomatic treatment in many cases. However, if we do not only want a temporary solution, then we should find the root of the problems, and we should deactivate them."," This is just like symptomatic treatment in many cases, however, if we do not only want a temporary solution, then we should find the root of the problems and we should deactivate them.",this is just like symptomatic treatment in many cases however if we do not only want a temporary solution then we should find the root of the problems and we should deactivate them,this is just like symptomatic treatment in many cases however if we do not only want a temporary solution then we should find the root of the problems and we should deactivate them
20,0.0,3.409496307373047,0.48686566948890686,zh,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_zh-cn_164.wav,54, 虽然马拉轨道车只是由平行的木板拼成，但在当时，就略显坎坷的道路而言，这些车能让拉车的马跑得更快，拉得更多。,虽然马拉轨道车只是由平行的木板拼成但在当时就略显坎坷的道路而言这些车能让拉车的马跑得更快拉得更多,虽然马拉轨道车只是由平行的木板拼成但在当时就略显坎坷的道路而言这些车能让拉车的马跑得更快拉得更多,虽然马拉轨道车只是由平行的木板拼成但在当时就略显坎坷的道路而言这些车能让拉车的马跑得更快拉得更多
21,0.0,4.421676158905029,0.6271078586578369,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_175.wav,195," Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day."," Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day.",although wagonways merely consisted of parallel planks of wood they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day,although wagonways merely consisted of parallel planks of wood they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day
22,10.869565217391305,3.693458080291748,0.39788690209388733,zh,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_zh-cn_180.wav,51, 它的地位在十二世纪下降，主要是因为十字军返回时带的礼物，如丝绸和香料等，比拜占庭市场提供的更有价值。,它的地位在十二世纪下降主要是因为十字军返回时代的礼物如丝绸和香料等以败战停市场提供的更有价值,它的地位在十二世纪下降主要是因为十字军返回时带的礼物如丝绸和香料等比拜占庭市场提供的更有价值,它的地位在十二世纪下降主要是因为十字军返回时代的礼物如丝绸和香料等以败战停市场提供的更有价值
23,0.0,4.325496673583984,0.5804625749588013,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/Mega-TTS2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_191.wav,196, Its status declined during the twelfth century mainly due to the fact that Crusaders had returned bearing gifts such as silks and spices that were valued more than what Byzantine markets offered., Its status declined during the twelfth century mainly due to the fact that crusaders had returned bearing gifts such as silks and spices that were valued more than what Byzantine markets offered.,its status declined during the twelfth century mainly due to the fact that crusaders had returned bearing gifts such as silks and spices that were valued more than what byzantine markets offered,its status declined during the twelfth century mainly due to the fact that crusaders had returned bearing gifts such as silks and spices that were valued more than what byzantine markets offered
24,10.638297872340425,3.095203161239624,0.513763427734375,zh,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_zh-cn_196.wav,54, 它可以做得很薄，粘在其他金属上，由于达到如此之薄，有时可以用于装饰被称为“彩饰手抄本”的书本里的手绘图画。,它可以做得很薄粘在其他金属上由于大到如此之薄有时可以用于装饰被称为才是寿抄本的书本里的寿绘图画,它可以做得很薄粘在其他金属上由于达到如此之薄有时可以用于装饰被称为彩饰手抄本的书本里的手绘图画,它可以做得很薄粘在其他金属上由于大到如此之薄有时可以用于装饰被称为才是寿抄本的书本里的寿绘图画
25,2.247191011235955,4.31929874420166,0.7021480798721313,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_207.wav,183," It can be made very thin, and stuck onto other metal. It can be made so thin that it was sometimes used to decorate the hand-painted pictures in books called illuminated manuscripts.", It can be made very thin and stuck onto other metal. It can be made so thin that it was sometimes used to decorate the hand of painted pictures in books called illuminated manuscripts.,it can be made very thin and stuck onto other metal it can be made so thin that it was sometimes used to decorate the handpainted pictures in books called illuminated manuscripts,it can be made very thin and stuck onto other metal it can be made so thin that it was sometimes used to decorate the hand of painted pictures in books called illuminated manuscripts
26,2.0408163265306123,2.9471981525421143,0.4412861764431,zh,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_zh-cn_212.wav,55, 它们的夜视能力很强，能在黑暗中看得很清楚，而且行动也很隐秘。豹猫的捕食方式是先融入周围环境，然后猛扑向猎物。,它们的夜视能力很强能在黑暗中看得很清楚而且行动也很隐秘猫猫的捕食方式是先融入周围环境然后猛扑向猎物,它们的夜视能力很强能在黑暗中看得很清楚而且行动也很隐秘豹猫的捕食方式是先融入周围环境然后猛扑向猎物,它们的夜视能力很强能在黑暗中看得很清楚而且行动也很隐秘猫猫的捕食方式是先融入周围环境然后猛扑向猎物
27,0.5813953488372093,4.228011131286621,0.6359137892723083,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_223.wav,177," They can see very well in the dark with night vision, and move very stealthily, too. Ocelots hunt their prey by blending in with their surroundings then pouncing on their prey.", They can see very well in the dark with night vision and move very stealthily to ocelots hunt their prey by blending in with their surroundings then pouncing on their prey.,they can see very well in the dark with night vision and move very stealthily too ocelots hunt their prey by blending in with their surroundings then pouncing on their prey,they can see very well in the dark with night vision and move very stealthily to ocelots hunt their prey by blending in with their surroundings then pouncing on their prey
28,0.0,4.07686710357666,0.666793167591095,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_239.wav,170," At the other end of the spectrum, one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own."," At the other end of the spectrum, one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own.",at the other end of the spectrum one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own,at the other end of the spectrum one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own
29,1.9230769230769231,2.761523485183716,0.4694250524044037,zh,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_zh-cn_244.wav,56, 更传统的教堂常常在复活节周末的周六晚上举行复活节守夜活动，会众通常在午夜钟声敲响之时涌入庆典，庆祝基督的复活。,更传统的教堂常常在复活节周末的周六晚上举行复活节首夜活动会众通常在午夜钟声敲响之时涌入庆典庆祝基督的复活,更传统的教堂常常在复活节周末的周六晚上举行复活节守夜活动会众通常在午夜钟声敲响之时涌入庆典庆祝基督的复活,更传统的教堂常常在复活节周末的周六晚上举行复活节首夜活动会众通常在午夜钟声敲响之时涌入庆典庆祝基督的复活
30,0.0,4.159189701080322,0.6364587545394897,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_255.wav,215," More traditional churches often hold an Easter Vigil on Saturday night during the Easter weekend, with the congregations often breaking into celebration at the stroke of midnight to celebrate Christ's resurrection.", More traditional churches often hold an Easter vigil on Saturday night during the Easter weekend with the congregations often breaking into celebration at the stroke of midnight to celebrate Christ's resurrection.,more traditional churches often hold an easter vigil on saturday night during the easter weekend with the congregations often breaking into celebration at the stroke of midnight to celebrate christs resurrection,more traditional churches often hold an easter vigil on saturday night during the easter weekend with the congregations often breaking into celebration at the stroke of midnight to celebrate christs resurrection
31,7.547169811320755,3.1516568660736084,0.5034967064857483,zh,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_zh-cn_260.wav,60, 格陵兰岛人烟稀少。据北欧史诗萨迦记载，红胡子埃里克因犯谋杀罪被逐出冰岛，他向西航行，发现陆地，于是将其命名为格陵兰岛。,格陵兰岛人烟稀少据北欧史时萨迦记载红胡子埃里克因犯谋杀罪被猪猪冰倒他向西航行发现陆地于是将其命名为格陵兰岛,格陵兰岛人烟稀少据北欧史诗萨迦记载红胡子埃里克因犯谋杀罪被逐出冰岛他向西航行发现陆地于是将其命名为格陵兰岛,格陵兰岛人烟稀少据北欧史时萨迦记载红胡子埃里克因犯谋杀罪被猪猪冰倒他向西航行发现陆地于是将其命名为格陵兰岛
32,0.546448087431694,4.207732200622559,0.6680819988250732,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_271.wav,188," Greenland was settled sparsely. In the Norse sagas they say that Erik the Red was exiled from Iceland for murder, and when travelling further west, found Greenland and named it Greenland.", Greenland was settled sparsely in the Norse sagas. They say that Erik the Red was exiled from Iceland for murder and when traveling further west found Greenland and named it Greenland.,greenland was settled sparsely in the norse sagas they say that erik the red was exiled from iceland for murder and when travelling further west found greenland and named it greenland,greenland was settled sparsely in the norse sagas they say that erik the red was exiled from iceland for murder and when traveling further west found greenland and named it greenland
33,2.3255813953488373,3.09550142288208,0.47979408502578735,zh,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_zh-cn_276.wav,46, 构成香港天际线的众多建筑就像是一幅闪闪发光的条形图，在维多利亚港水域的映衬下显得格外醒目。,构成香港天际线的众多建筑就像是一幅闪闪发光的条形图在维多利亚港水域的映尘下显得格外醒目,构成香港天际线的众多建筑就像是一幅闪闪发光的条形图在维多利亚港水域的映衬下显得格外醒目,构成香港天际线的众多建筑就像是一幅闪闪发光的条形图在维多利亚港水域的映尘下显得格外醒目
34,0.0,4.238022327423096,0.6002175211906433,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_287.wav,172, The parade of buildings that make the Hong Kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of Victoria Harbour., The parade of buildings that make the Hong Kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of Victoria Harbour.,the parade of buildings that make the hong kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of victoria harbour,the parade of buildings that make the hong kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of victoria harbour
35,1.5384615384615385,3.1263275146484375,0.4854908287525177,zh,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_zh-cn_292.wav,69, 这个新的环境有不同的资源和不同的竞争对手，所以新的种群将需要不同的特征或适应能力来成为一个强有力的竞争对手，而不是它们之前所需要的那些。,这个新的环境有不同的资源和不同的竞争对手所以新的种群将需要不同的特征或适应能力来成为一个强有力的竞争对手而不是他们之前所需要的那些,这个新的环境有不同的资源和不同的竞争对手所以新的种群将需要不同的特征或适应能力来成为一个强有力的竞争对手而不是它们之前所需要的那些,这个新的环境有不同的资源和不同的竞争对手所以新的种群将需要不同的特征或适应能力来成为一个强有力的竞争对手而不是他们之前所需要的那些
36,0.0,4.108150482177734,0.657817006111145,en,Evaluation/References_DAPS/f1_script1_clean_segment_0.wav,Evaluation/Mega-TTS2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_303.wav,198," This new environment has different resources and different competitors, so the new population will need different features or adaptations to be a strong competitor than what they had needed before."," This new environment has different resources and different competitors, so the new population will need different features or adaptations to be a strong competitor than what they had needed before.",this new environment has different resources and different competitors so the new population will need different features or adaptations to be a strong competitor than what they had needed before,this new environment has different resources and different competitors so the new population will need different features or adaptations to be a strong competitor than what they had needed before
