speaker_reference,text,generated_wav,language
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Par exemple, des étudiants de l'école Bennet en Caroline du Nord conçoivent chaque année un site web consacré à leur visite de la capitale de l'État. Chaque année, le site est remis à jour, mais les anciennes versions sont conservées en ligne pour servir d'album.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_10.wav,fr
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," For example, each year students from Bennet School in North Carolina design a website about their trip to the State Capital, each year the website gets remodeled, but old versions are kept online to serve as a scrapbook.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_11.wav,en
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," A geografia, no contexto do Romantismo, fez com que os cidadãos fossem moldados e que, com o passar do tempo, surgissem os costumes e a cultura ligadas a essa geografia, que, por estar em harmonia com o lugar da sociedade, tornaram-se melhores do que as leis eventualmente obrigatórias.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_12.wav,pt
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," D’après les théories du Romantisme, la géographie aurait façonné les individus et, avec le temps, des coutumes et une culture liées à cette géographie seraient apparues. Celles-ci, en harmonie avec les lieux occupés par la société, seraient préférables aux lois imposées arbitrairement.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_13.wav,fr
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," In the context of Romanticism, the geography molded individuals, and over time customs and culture related to that geography arose, and these, being in harmony with the place of the society, were better than arbitrarily imposed laws.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_14.wav,en
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Existem muitos efeitos sociais e políticos, como o uso do sistema métrico, uma mudança do absolutismo para o republicanismo, nacionalismo e a crença de que o país pertence ao povo e não a um único governante.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_15.wav,pt
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique, le passage de l'absolutisme au républicanisme, le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_16.wav,fr
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," There are a lot of social and political effects such as the use of metric system, a shift from absolutism to republicanism, nationalism and the belief the country belongs to the people not to one sole ruler.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_17.wav,en
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," A maioria dos mosteiros fornece trajes para mulheres que chegam despreparadas, mas, se você trouxer os próprios trajes, especialmente com cores brilhantes, será recebida com um sorriso do monge ou da freira.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_18.wav,pt
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," La plupart des monastères fournissent des étoles aux femmes qui arrivent sans rien, mais si vous apportez la vôtre, et qu'en plus elle arbore des couleurs vives, vous aurez droit à un sourire du moine ou de la nonne à l'entrée.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_19.wav,fr
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Most of the monasteries do provide wraps for women who come unprepared, but if you bring your own, especially one with bright colors, you'll get a smile from the monk or nun at the entrance.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_20.wav,en
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Em ilhas remotas, é pouco provável que cartões de crédito sejam aceitos, embora moedas britânicas e americanas possam ser recebidas. Por favor, informe-se com os proprietários com antecedência para saber qual é o método de pagamento que eles aceitam.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_21.wav,pt
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Sur les îles avoisinantes, les cartes de crédit ne seront probablement pas acceptées, même s’il se peut que les devises britannique et américaine le soient. Parlez-en à l’avance avec les propriétaires afin de vous mettre d’accord sur une méthode de paiement.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_22.wav,fr
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken; check with the owners in advance to determine what is an acceptable payment method.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_23.wav,en
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Ao norte, e facilmente acessível, está a romântica e fascinante cidade de Sintra, que ficou famosa entre os estrangeiros após um relato exuberante de seus esplendores feito por Lorde Byron.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_24.wav,pt
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," La ville romantique et fascinante de Sintra, située au nord, est facilement accessible et a été rendue célèbre auprès des étrangers par le récit éclatant de sa splendeur qu'en a fait Lord Byron.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_25.wav,fr
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav, To the north and within easy reach is the romantic and fascinating town of Sintra and which was made famous to foreigners after a glowing account of its splendours recorded by Lord Byron.,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_26.wav,en
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Isso é exatamente como o tratamento sintomático em muitos casos. Entretanto, se não quisermos ter somente uma solução temporária, devemos encontrar a origem dos problemas e acabar com eles.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_27.wav,pt
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Dans de nombreux cas, il s’agit d’un traitement symptomatique. Cependant, si nous ne voulons pas seulement une solution temporaire, nous devons trouver la racine des problèmes et les désactiver.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_28.wav,fr
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," This is just like symptomatic treatment in many cases. However, if we do not only want a temporary solution, then we should find the root of the problems, and we should deactivate them.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_29.wav,en
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Embora os vagões consistissem apenas em pranchas paralelas de madeira, isto permitia que os cavalos os puxassem para atingir velocidades maiores e carregar cargas maiores nas estradas um pouco mais acidentadas.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_30.wav,pt
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Bien que les voies pour wagons fussent simplement constituées de planches de bois parallèles, elles permettaient aux chevaux qui les tiraient d'atteindre de plus grandes vitesses et de tirer des charges plus importantes que sur les routes légèrement plus accidentées de la journée.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_31.wav,fr
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_32.wav,en
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Seu status decaiu durante o século XII principalmente devido ao fato de os participantes da Cruzada terem voltado trazendo presentes como sedas e especiarias, que valiam mais do que o que os mercados bizantinos ofereciam.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_33.wav,pt
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Son statut a décliné au cours du douzième siècle, principalement à cause du fait que les Croisés s'en revenaient chargés de présents tels que de la soie et des épices, avec lesquels les marchés byzantins pouvaient difficilement rivaliser.",Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_34.wav,fr
Evaluation/References_DAPS/f10_script2_clean_segment_8.wav, Its status declined during the twelfth century mainly due to the fact that Crusaders had returned bearing gifts such as silks and spices that were valued more than what Byzantine markets offered.,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_35.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Pode ser muito fino e colado em outro metal. Por ser tão fino, às vezes era usado para decorar quadros pintados à mão em livros chamados de manuscritos iluminados.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_36.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Il peut être fait très fin, et collé sur un autre métal. Il peut être si fin qu'il a parfois été utilisé pour décorer les images peintes à la main dans les livres appelés « manuscrits enluminés ».",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_37.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," It can be made very thin, and stuck onto other metal. It can be made so thin that it was sometimes used to decorate the hand-painted pictures in books called illuminated manuscripts.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_38.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Elas podem ver muito bem no escuro com a visão noturna e também conseguem se mover de forma furtiva. As jaguatiricas caçam suas presas misturando-se com o ambiente que as rodeia e, em seguida, atacam suas presas.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_39.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Ils voient très bien dans l'obscurité grâce à leur vision nocturne, et se déplacent aussi très furtivement. Les ocelots traquent leurs proies en se fondant dans leur environnement avant de se jeter sur elles.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_40.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," They can see very well in the dark with night vision, and move very stealthily, too. Ocelots hunt their prey by blending in with their surroundings then pouncing on their prey.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_41.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Na outra ponta do espectro, a pessoa se torna um indivíduo impossível de se reconhecer que sente que deve mudar tudo o que a equipe tem feito e fazer o seu próprio.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_42.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," À l'autre bout du spectre, l'un se transforme en un individu méconnaissable qui sent qu'il/elle doit changer tout ce que le groupe a créé jusqu'alors et faire les choses à sa manière.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_43.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," At the other end of the spectrum, one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_44.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav, As igrejas mais tradicionais costumam realizar uma vigília de Páscoa no sábado à noite durante o fim de semana da Páscoa. As congregações muitas vezes quebram a celebração à meia-noite para celebrar a ressurreição de Cristo.,Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_45.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Les églises plus traditionnelles organisent souvent une veillée pascale le samedi soir pendant le week-end de Pâques, les congrégations faisant souvent irruption dans la fête au coup de minuit pour célébrer la résurrection du Christ.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_46.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," More traditional churches often hold an Easter Vigil on Saturday night during the Easter weekend, with the congregations often breaking into celebration at the stroke of midnight to celebrate Christ's resurrection.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_47.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," A Groenlândia teve sua colonização de maneira esparsa. Nas sagas nórdicas, dizem que Erik, o Vermelho, foi exilado da Islândia por assassinato e, ao viajar para o oeste, achou a Groenlândia e lhe deu esse nome.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_48.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Le Groenland a été peu peuplé. Dans les sagas scandinaves, on raconte qu’Erik le Rouge a été exilé d’Islande pour meurtre qu’il a trouvé le Groenland — et l’a nommé ainsi — en voyageant plus à l’ouest.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_49.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Greenland was settled sparsely. In the Norse sagas they say that Erik the Red was exiled from Iceland for murder, and when travelling further west, found Greenland and named it Greenland.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_50.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav, O desfile de prédios que formam o horizonte de Hong Kong já foi comparado a um gráfico de barras cintilante que se faz visível pela presença das águas do Victoria Harbour.,Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_51.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," La rangée d'immeubles qui dessine l'horizon de Hong Kong a été comparée à un graphique à barres scintillant, qui se révèle par réflexion dans les eaux du port de Victoria.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_52.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav, The parade of buildings that make the Hong Kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of Victoria Harbour.,Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_53.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Esse  novo ambiente tem recursos diferentes e novos competidores, então a nova população precisará adquirir características diferentes das que já possui e adaptar-se para se tornar uma forte competidora.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_54.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Ce nouvel environnement a des ressources et des concurrents différents, de sorte que la nouvelle population aura besoin de caractéristiques ou d'adaptations nouvelles pour être un concurrent puissant par rapport à ce dont elle avait besoin auparavant.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_55.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," This new environment has different resources and different competitors, so the new population will need different features or adaptations to be a strong competitor than what they had needed before.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_56.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Os recursos de origem vegetal com uma maior acessibilidade seriam as proteínas em folhas e leguminosas, mas elas são difíceis para nós, primatas, digerirmos, a não ser que sejam cozidas.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_57.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Les ressources végétales les plus facilement accessibles seraient les protéines contenues dans les feuilles et les légumineuses, mais celles-ci sont difficiles à digérer pour des primates comme nous, à moins d'être cuites.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_58.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," The most readily accessible plant resources would have been the proteins accessible in leaves and legumes, but these are hard for primates like us to digest unless they are cooked.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_59.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Em regiões do interior do Norte da Índia e no Paquistão, o iogurte é comumente usado em curries; no Sul da Índia e em outras regiões costeiras do subcontinente, o leite de coco é comumente usado.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_60.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Dans les régions intérieures du nord de l'Inde et du Pakistan, le yaourt est couramment utilisé dans les currys ; dans le sud de l'Inde et certaines autres régions côtières du sous-continent, le lait de coco est couramment utilisé.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_61.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," In inland regions of Northern India and Pakistan, yogurt is commonly used in curries; in Southern India and some other coastal regions of the subcontinent, coconut milk is commonly used.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_62.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Lembre-se que, mesmo após o encerramento da música nos palcos principais, algumas seções do festival podem continuar tocando até tarde.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_63.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," N'oubliez pas que même si les spectacles musicaux sont terminés sur les scènes principales, d'autres spectacles musicaux peuvent se poursuivre jusqu'à tard dans la nuit sur d'autres sites du festival.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_64.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_65.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," As visitas de estudos são muito importantes para qualquer turma de escola. Muitas vezes, os professores adorariam levar seus alunos a lugares para os quais uma viagem de ônibus não é uma opção.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_66.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Les excursions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n’est pas envisageable.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_67.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav, Field trips are a large part of any classroom. Quite often a teacher would love to take her students places to which a bus trip is not an option.,Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_68.wav,en
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," A arma de Uka falhou enquanto apontava para a cabeça de um quinto homem. Schneider tem dor contínua, cegueira de um olho, uma seção faltando no crânio e um rosto reconstruído em titânio.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_69.wav,pt
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," L'arme d'Uka s'est enrayée alors qu'elle était pointée sur la tête d'un cinquième homme. Schneider souffre d'une douleur lancinante, ne voit plus d'un œil, a perdu une partie de son crâne, et son visage a été reconstruit à partir de titane.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_fr_70.wav,fr
Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Uka's weapon failed whilst pointed at a fifth man's head. Schneider has ongoing pain, blindness in one eye, a missing section of skull and a face rebuilt from titanium.",Evaluation/YourTTS_original/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_en_71.wav,en
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav," A posse de carros em massa leva a uma incidência maior de acidentes nas estradas, o que leva à invenção de novas técnicas no sistema de saúde para curarem os corpos feridos. ",Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_pt_72.wav,pt
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav," La possession massive de voitures entraîne également une plus grande incidence des accidents sur les routes, ce qui conduit à l’invention de nouvelles techniques dans le domaine des soins de santé pour soigner les lésions corporelles.",Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_fr_73.wav,fr
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav," Mass car ownership also leads to a higher incidence of accidents on the roads, which leads to the invention of new techniques in healthcare for repairing damaged bodies.",Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_74.wav,en
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav," Perdi minha irmã e a amiga dela, e no meu caminho havia duas pessoas deficientes em cadeiras de rodas, pessoas pulando e empurrando elas, disse Armand Versace.",Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_pt_75.wav,pt
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav," J'ai perdu ma sœur et son amie, et sur mon chemin, il y avait deux personnes handicapées en fauteuil roulant, des gens qui ne faisaient que sauter et les pousser », a déclaré Armand Versace.",Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_fr_76.wav,fr
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav," I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them, Armand Versace said.",Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_77.wav,en
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav, Os Artigos necessitavam do consentimento unânime entre todos os estados antes que pudessem ser emendados e os estados deram tão pouca importância ao governo central que os representantes deles quase nunca estavam presentes.,Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_pt_78.wav,pt
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav, Les articles nécessitaient le consentement unanime de tous les États avant de pouvoir être amendés et les États prenaient le gouvernement central tellement à la légère que leurs représentants étaient souvent absents.,Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_fr_79.wav,fr
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav, The Articles required unanimous consent from all the states before they could be amended and states took the central government so lightly that their representatives were often absent.,Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_en_80.wav,en
Evaluation/References_DAPS/f2_script1_clean_segment_4.wav," Oliver Sacks, em seu artigo O Discurso do Presidente, indicou como as pessoas que são incapazes de entender a fala por causa de dano cerebral são, apesar disso, capazes de avaliar sinceridade com precisão.",Evaluation/YourTTS_original/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_pt_81.wav,pt
