,CER,UTMOS,SECS,Language,Speaker Reference Path,Audio Path,Num. Chars,Ground Truth Text,Transcription,Ground Truth Normalized Text,Normalized Transcription
10,2.7450980392156863,2.574284553527832,0.16615048050880432,fr,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_10.wav,264," Par exemple, des étudiants de l'école Bennet en Caroline du Nord conçoivent chaque année un site web consacré à leur visite de la capitale de l'État. Chaque année, le site est remis à jour, mais les anciennes versions sont conservées en ligne pour servir d'album."," Par exemple, les étudiants de l'école Bénin en Caroline du Nord confoient chaque année un site web consacré à leur visite de la capitale de l'État. Chaque année, le site est remis à jour, mais les anciennes versions sont conservées en ligne pour servir d'album.",par exemple des étudiants de lécole bennet en caroline du nord conçoivent chaque année un site web consacré à leur visite de la capitale de létat chaque année le site est remis à jour mais les anciennes versions sont conservées en ligne pour servir dalbum,par exemple les étudiants de lécole bénin en caroline du nord confoient chaque année un site web consacré à leur visite de la capitale de létat chaque année le site est remis à jour mais les anciennes versions sont conservées en ligne pour servir dalbum
11,1.3888888888888888,3.4545583724975586,0.3995850384235382,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_11.wav,221," For example, each year students from Bennet School in North Carolina design a website about their trip to the State Capital, each year the website gets remodeled, but old versions are kept online to serve as a scrapbook."," For example, each year students from Bennett School in North Carolina design a website about their trip to the state capital. Each year the website gets remodeled, but all versions are kept online to serve as a scrapbook.",for example each year students from bennet school in north carolina design a website about their trip to the state capital each year the website gets remodeled but old versions are kept online to serve as a scrapbook,for example each year students from bennett school in north carolina design a website about their trip to the state capital each year the website gets remodeled but all versions are kept online to serve as a scrapbook
12,2.166064981949458,2.0518484115600586,0.18116572499275208,pt,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_12.wav,287," A geografia, no contexto do Romantismo, fez com que os cidadãos fossem moldados e que, com o passar do tempo, surgissem os costumes e a cultura ligadas a essa geografia, que, por estar em harmonia com o lugar da sociedade, tornaram-se melhores do que as leis eventualmente obrigatórias."," A geografia, no contexto do romantismo, fez com que os cidadãos fossem moldados e que, com o passar do tempo, surgissem os costumes e a cultura ligadas a essa geografia, que, por estarem em harmonia com o lugar da sociedade, tornaram-se melhores do que às vezes eventualmente obrigatórias.",a geografia no contexto do romantismo fez com que os cidadãos fossem moldados e que com o passar do tempo surgissem os costumes e a cultura ligadas a essa geografia que por estar em harmonia com o lugar da sociedade tornaramse melhores do que as leis eventualmente obrigatórias,a geografia no contexto do romantismo fez com que os cidadãos fossem moldados e que com o passar do tempo surgissem os costumes e a cultura ligadas a essa geografia que por estarem em harmonia com o lugar da sociedade tornaramse melhores do que às vezes eventualmente obrigatórias
13,2.888086642599278,2.2970340251922607,0.18758824467658997,fr,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_13.wav,287," D’après les théories du Romantisme, la géographie aurait façonné les individus et, avec le temps, des coutumes et une culture liées à cette géographie seraient apparues. Celles-ci, en harmonie avec les lieux occupés par la société, seraient préférables aux lois imposées arbitrairement."," Après les théories du romantisme, la géographie aurait façonné les individus et avec le temps, les coutumes et les cultures liées à cette géographie seraient apparues. Celles-ci, en harmonie avec les lieux occupés par la société, seraient préférables aux voies imposées arbitrairement.",daprès les théories du romantisme la géographie aurait façonné les individus et avec le temps des coutumes et une culture liées à cette géographie seraient apparues cellesci en harmonie avec les lieux occupés par la société seraient préférables aux lois imposées arbitrairement,après les théories du romantisme la géographie aurait façonné les individus et avec le temps les coutumes et les cultures liées à cette géographie seraient apparues cellesci en harmonie avec les lieux occupés par la société seraient préférables aux voies imposées arbitrairement
14,0.4405286343612335,3.522664785385132,0.4056988060474396,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_14.wav,234," In the context of Romanticism, the geography molded individuals, and over time customs and culture related to that geography arose, and these, being in harmony with the place of the society, were better than arbitrarily imposed laws."," In the context of Romanticism, the geography moulded individuals and over time customs and culture related to that geography arose and these, being in harmony with the place of the society, were better than arbitrarily imposed laws.",in the context of romanticism the geography molded individuals and over time customs and culture related to that geography arose and these being in harmony with the place of the society were better than arbitrarily imposed laws,in the context of romanticism the geography moulded individuals and over time customs and culture related to that geography arose and these being in harmony with the place of the society were better than arbitrarily imposed laws
15,1.4705882352941175,2.2899489402770996,0.10986202955245972,pt,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_15.wav,209," Existem muitos efeitos sociais e políticos, como o uso do sistema métrico, uma mudança do absolutismo para o republicanismo, nacionalismo e a crença de que o país pertence ao povo e não a um único governante."," Existem muitos efeitos sociais e políticos, como o uso do sistema métrico, uma mudança do absolutismo para o republicanismo, nacionalismo e a crença de que seu país pertence ao povo e não a um único governante.",existem muitos efeitos sociais e políticos como o uso do sistema métrico uma mudança do absolutismo para o republicanismo nacionalismo e a crença de que o país pertence ao povo e não a um único governante,existem muitos efeitos sociais e políticos como o uso do sistema métrico uma mudança do absolutismo para o republicanismo nacionalismo e a crença de que seu país pertence ao povo e não a um único governante
16,2.510460251046025,2.589432716369629,0.1929878294467926,fr,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_16.wav,245," Il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique, le passage de l'absolutisme au républicanisme, le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant."," Il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique, le passage de l'absolutisme au républicanisme, le nationalisme et la conviction que le pays va partir du peuple et non à un seul dirigeant.",il y a de nombreuses répercussions sociales et politiques telles que lutilisation du système métrique le passage de labsolutisme au républicanisme le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant,il y a de nombreuses répercussions sociales et politiques telles que lutilisation du système métrique le passage de labsolutisme au républicanisme le nationalisme et la conviction que le pays va partir du peuple et non à un seul dirigeant
17,0.0,3.4220170974731445,0.3531634211540222,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_17.wav,208," There are a lot of social and political effects such as the use of metric system, a shift from absolutism to republicanism, nationalism and the belief the country belongs to the people not to one sole ruler."," There are a lot of social and political effects such as the use of metric system, a shift from absolutism to republicanism, nationalism and the belief the country belongs to the people not to one sole ruler.",there are a lot of social and political effects such as the use of metric system a shift from absolutism to republicanism nationalism and the belief the country belongs to the people not to one sole ruler,there are a lot of social and political effects such as the use of metric system a shift from absolutism to republicanism nationalism and the belief the country belongs to the people not to one sole ruler
18,1.4851485148514851,2.1724183559417725,0.12282808870077133,pt,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_18.wav,208," A maioria dos mosteiros fornece trajes para mulheres que chegam despreparadas, mas, se você trouxer os próprios trajes, especialmente com cores brilhantes, será recebida com um sorriso do monge ou da freira."," A maioria dos mosteiros fornece trajes para mulheres que chegam despreparadas, mas, se você trouxer os próprios trajes, especialmente com cores brilhantes, será recebida com o sorriso do monge ou da freia.",a maioria dos mosteiros fornece trajes para mulheres que chegam despreparadas mas se você trouxer os próprios trajes especialmente com cores brilhantes será recebida com um sorriso do monge ou da freira,a maioria dos mosteiros fornece trajes para mulheres que chegam despreparadas mas se você trouxer os próprios trajes especialmente com cores brilhantes será recebida com o sorriso do monge ou da freia
19,0.4524886877828055,2.7595255374908447,0.15767383575439453,fr,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_19.wav,228," La plupart des monastères fournissent des étoles aux femmes qui arrivent sans rien, mais si vous apportez la vôtre, et qu'en plus elle arbore des couleurs vives, vous aurez droit à un sourire du moine ou de la nonne à l'entrée."," La plupart des monastères fournissent des étoiles aux femmes qui arrivent sans rien, mais si vous apportez la vôtre, et qu'en plus elle arbore des couleurs vives, vous aurez droit à un sourire du moine ou de la nonne à l'entrée.",la plupart des monastères fournissent des étoles aux femmes qui arrivent sans rien mais si vous apportez la vôtre et quen plus elle arbore des couleurs vives vous aurez droit à un sourire du moine ou de la nonne à lentrée,la plupart des monastères fournissent des étoiles aux femmes qui arrivent sans rien mais si vous apportez la vôtre et quen plus elle arbore des couleurs vives vous aurez droit à un sourire du moine ou de la nonne à lentrée
20,2.1621621621621623,3.685241222381592,0.3533283472061157,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_20.wav,191," Most of the monasteries do provide wraps for women who come unprepared, but if you bring your own, especially one with bright colors, you'll get a smile from the monk or nun at the entrance."," Most of the monasteries do provide rites for women who come unprepared, but if you bring your own, especially one with bright colors, you'll get a smile from the monk or nun at the entrance.",most of the monasteries do provide wraps for women who come unprepared but if you bring your own especially one with bright colors youll get a smile from the monk or nun at the entrance,most of the monasteries do provide rites for women who come unprepared but if you bring your own especially one with bright colors youll get a smile from the monk or nun at the entrance
21,0.819672131147541,2.349740743637085,0.17272727191448212,pt,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_21.wav,251," Em ilhas remotas, é pouco provável que cartões de crédito sejam aceitos, embora moedas britânicas e americanas possam ser recebidas. Por favor, informe-se com os proprietários com antecedência para saber qual é o método de pagamento que eles aceitam."," Em linhas remotas, é pouco provável que cartões de crédito sejam aceitos, embora moedas britânicas e americanas possam ser recebidas por favor. Informe-se com os proprietários com antecedência para saber qual é o método de pagamento que eles aceitam.",em ilhas remotas é pouco provável que cartões de crédito sejam aceitos embora moedas britânicas e americanas possam ser recebidas por favor informese com os proprietários com antecedência para saber qual é o método de pagamento que eles aceitam,em linhas remotas é pouco provável que cartões de crédito sejam aceitos embora moedas britânicas e americanas possam ser recebidas por favor informese com os proprietários com antecedência para saber qual é o método de pagamento que eles aceitam
22,2.4,2.633636713027954,0.2387165129184723,fr,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_22.wav,259," Sur les îles avoisinantes, les cartes de crédit ne seront probablement pas acceptées, même s’il se peut que les devises britannique et américaine le soient. Parlez-en à l’avance avec les propriétaires afin de vous mettre d’accord sur une méthode de paiement."," Sur les îles avoisinantes, les cartes de crédit ne seront probablement pas acceptées, même si ce peut que les devises britanniques et américaines le soient. Allez-en à l'avance avec les propriétaires afin de vous mettre d'accord sur une méthode de paiement.",sur les îles avoisinantes les cartes de crédit ne seront probablement pas acceptées même sil se peut que les devises britannique et américaine le soient parlezen à lavance avec les propriétaires afin de vous mettre daccord sur une méthode de paiement,sur les îles avoisinantes les cartes de crédit ne seront probablement pas acceptées même si ce peut que les devises britanniques et américaines le soient allezen à lavance avec les propriétaires afin de vous mettre daccord sur une méthode de paiement
23,0.0,3.3422067165374756,0.3929288685321808,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_23.wav,210," On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken; check with the owners in advance to determine what is an acceptable payment method."," On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken. Check with the owners in advance to determine what is an acceptable payment method.",on the outlying islands credit cards will probably not be accepted although british and united states currency may be taken check with the owners in advance to determine what is an acceptable payment method,on the outlying islands credit cards will probably not be accepted although british and united states currency may be taken check with the owners in advance to determine what is an acceptable payment method
24,4.324324324324325,2.407058000564575,0.13179031014442444,pt,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_24.wav,190," Ao norte, e facilmente acessível, está a romântica e fascinante cidade de Sintra, que ficou famosa entre os estrangeiros após um relato exuberante de seus esplendores feito por Lorde Byron."," Ao norte e facilmente acessível está a romântica e fascinante cidade de Sinta, que ficou famosa entre os estrangeiros após um relato exuberante de seus esplêndores feito por Oribeon.",ao norte e facilmente acessível está a romântica e fascinante cidade de sintra que ficou famosa entre os estrangeiros após um relato exuberante de seus esplendores feito por lorde byron,ao norte e facilmente acessível está a romântica e fascinante cidade de sinta que ficou famosa entre os estrangeiros após um relato exuberante de seus esplêndores feito por oribeon
25,3.1578947368421053,2.61014986038208,0.22558949887752533,fr,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_25.wav,195," La ville romantique et fascinante de Sintra, située au nord, est facilement accessible et a été rendue célèbre auprès des étrangers par le récit éclatant de sa splendeur qu'en a fait Lord Byron."," La vie romantique et fascinante de Sintra, située au nord, est facilement accessible et a été rendue célèbre auprès des étrangers par le récit éclatant de sa splendeur qu'en a fait l'or bio.",la ville romantique et fascinante de sintra située au nord est facilement accessible et a été rendue célèbre auprès des étrangers par le récit éclatant de sa splendeur quen a fait lord byron,la vie romantique et fascinante de sintra située au nord est facilement accessible et a été rendue célèbre auprès des étrangers par le récit éclatant de sa splendeur quen a fait lor bio
26,0.5376344086021506,3.246079921722412,0.4547424018383026,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_26.wav,188, To the north and within easy reach is the romantic and fascinating town of Sintra and which was made famous to foreigners after a glowing account of its splendours recorded by Lord Byron., To the north and within easy reach is the romantic and fascinating town of Sintra and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Byron.,to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron,to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendors recorded by lord byron
27,0.0,2.2480952739715576,0.14149056375026703,pt,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_27.wav,190," Isso é exatamente como o tratamento sintomático em muitos casos. Entretanto, se não quisermos ter somente uma solução temporária, devemos encontrar a origem dos problemas e acabar com eles."," Isso é exatamente como o tratamento sintomático em muitos casos. Entretanto, se não quisermos ter somente uma solução temporária, devemos encontrar a origem dos problemas e acabar com eles.",isso é exatamente como o tratamento sintomático em muitos casos entretanto se não quisermos ter somente uma solução temporária devemos encontrar a origem dos problemas e acabar com eles,isso é exatamente como o tratamento sintomático em muitos casos entretanto se não quisermos ter somente uma solução temporária devemos encontrar a origem dos problemas e acabar com eles
28,0.0,2.8406152725219727,0.17911654710769653,fr,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_fr_28.wav,195," Dans de nombreux cas, il s’agit d’un traitement symptomatique. Cependant, si nous ne voulons pas seulement une solution temporaire, nous devons trouver la racine des problèmes et les désactiver."," Dans de nombreux cas, il s'agit d'un traitement symptomatique. Cependant, si nous ne voulons pas seulement une solution temporaire, nous devons trouver la racine des problèmes et les désactiver.",dans de nombreux cas il sagit dun traitement symptomatique cependant si nous ne voulons pas seulement une solution temporaire nous devons trouver la racine des problèmes et les désactiver,dans de nombreux cas il sagit dun traitement symptomatique cependant si nous ne voulons pas seulement une solution temporaire nous devons trouver la racine des problèmes et les désactiver
29,0.0,3.618462324142456,0.37381473183631897,en,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_en_29.wav,186," This is just like symptomatic treatment in many cases. However, if we do not only want a temporary solution, then we should find the root of the problems, and we should deactivate them."," This is just like symptomatic treatment in many cases. However, if we do not only want a temporary solution, then we should find the root of the problems and we should deactivate them.",this is just like symptomatic treatment in many cases however if we do not only want a temporary solution then we should find the root of the problems and we should deactivate them,this is just like symptomatic treatment in many cases however if we do not only want a temporary solution then we should find the root of the problems and we should deactivate them
30,0.4807692307692308,2.2529897689819336,0.18588219583034515,pt,Evaluation/References_DAPS/f10_script2_clean_segment_8.wav,Evaluation/YourTTS_original/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_30.wav,211," Embora os vagões consistissem apenas em pranchas paralelas de madeira, isto permitia que os cavalos os puxassem para atingir velocidades maiores e carregar cargas maiores nas estradas um pouco mais acidentadas.", embora os vagões consistissem apenas em pranchas paralelas de madeira. Isso permitia que os cavalos os puxassem para atingir velocidades maiores e carregar cargas maiores nas estradas um pouco mais acidentadas.,embora os vagões consistissem apenas em pranchas paralelas de madeira isto permitia que os cavalos os puxassem para atingir velocidades maiores e carregar cargas maiores nas estradas um pouco mais acidentadas,embora os vagões consistissem apenas em pranchas paralelas de madeira isso permitia que os cavalos os puxassem para atingir velocidades maiores e carregar cargas maiores nas estradas um pouco mais acidentadas
